# Sectional load Fz of component: Wing__02
# n_sec : 40 ; n_time : 1. Next lines: y_cen , y_span, chord
  0.315000000000000E-001  0.345000000000000E-001  0.375000000000000E-001  0.405000000000000E-001  0.435000000000000E-001  0.465000000000000E-001  0.495000000000000E-001  0.525000000000000E-001  0.555000000000000E-001  0.585000000000000E-001  0.615000000000000E-001  0.645000000000000E-001  0.675000000000000E-001  0.705000000000000E-001  0.735000000000000E-001  0.765000000000000E-001  0.795000000000000E-001  0.825000000000000E-001  0.855000000000000E-001  0.885000000000000E-001  0.915000000000000E-001  0.945000000000000E-001  0.975000000000000E-001  0.100500000000000E+000  0.103500000000000E+000  0.106500000000000E+000  0.109500000000000E+000  0.112500000000000E+000  0.115500000000000E+000  0.118500000000000E+000  0.121500000000000E+000  0.124500000000000E+000  0.127500000000000E+000  0.130500000000000E+000  0.133500000000000E+000  0.136500000000000E+000  0.139500000000000E+000  0.142500000000000E+000  0.145500000000000E+000  0.148500000000000E+000
  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002
  0.275871381023009E-001  0.286119770633789E-001  0.296653486934995E-001  0.307650728203384E-001  0.318954700195241E-001  0.330459397340496E-001  0.333565266357597E-001  0.336881376493630E-001  0.340401583449208E-001  0.344119623793340E-001  0.348029157145013E-001  0.345415369469438E-001  0.342897102307419E-001  0.340519915589868E-001  0.338313329058616E-001  0.336200062735778E-001  0.329699162915120E-001  0.323230458842474E-001  0.316795922753589E-001  0.310397679560068E-001  0.304038020537642E-001  0.295105119494119E-001  0.286191487266998E-001  0.277298982020890E-001  0.268429703439867E-001  0.259625287528126E-001  0.249925458538993E-001  0.240232499997800E-001  0.230547278474207E-001  0.220870811779051E-001  0.211204303240757E-001  0.200080492081237E-001  0.188960160729522E-001  0.177843961949187E-001  0.166732722307414E-001  0.155627504001378E-001  0.144710084617405E-001  0.133793257061591E-001  0.122877179074134E-001  0.111962069899497E-001
#sec(n_sec)
  0.210728005395707E+001  0.415324537075425E+001  0.616740475941902E+001  0.802636794911379E+001  0.981082974576223E+001  0.116100374978803E+002  0.134649809370251E+002  0.152972887200456E+002  0.171046525553855E+002  0.188750152377155E+002  0.205001274375393E+002  0.221793014071448E+002  0.238946959660383E+002  0.255973637206319E+002  0.272590852167090E+002  0.286672517954132E+002  0.301553280780565E+002  0.317260236678319E+002  0.332977486489052E+002  0.348300019327471E+002  0.361759665150915E+002  0.375738224882636E+002  0.390041198559023E+002  0.404102023225664E+002  0.417702768044681E+002  0.429485434436322E+002  0.442391825466265E+002  0.456265376386959E+002  0.470283014454581E+002  0.483741487554783E+002  0.494891616877498E+002  0.505000748274037E+002  0.512101920886396E+002  0.514002683903492E+002  0.508873384326546E+002  0.494934402921581E+002  0.472073271394466E+002  0.436162031547465E+002  0.380697781777264E+002  0.276425412249169E+002
