# Sectional load Mo of component: Wing__02
# n_sec : 40 ; n_time : 1. Next lines: y_cen , y_span, chord
  0.315000000000000E-001  0.345000000000000E-001  0.375000000000000E-001  0.405000000000000E-001  0.435000000000000E-001  0.465000000000000E-001  0.495000000000000E-001  0.525000000000000E-001  0.555000000000000E-001  0.585000000000000E-001  0.615000000000000E-001  0.645000000000000E-001  0.675000000000000E-001  0.705000000000000E-001  0.735000000000000E-001  0.765000000000000E-001  0.795000000000000E-001  0.825000000000000E-001  0.855000000000000E-001  0.885000000000000E-001  0.915000000000000E-001  0.945000000000000E-001  0.975000000000000E-001  0.100500000000000E+000  0.103500000000000E+000  0.106500000000000E+000  0.109500000000000E+000  0.112500000000000E+000  0.115500000000000E+000  0.118500000000000E+000  0.121500000000000E+000  0.124500000000000E+000  0.127500000000000E+000  0.130500000000000E+000  0.133500000000000E+000  0.136500000000000E+000  0.139500000000000E+000  0.142500000000000E+000  0.145500000000000E+000  0.148500000000000E+000
  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.299999999999999E-002  0.300000000000002E-002  0.299999999999999E-002  0.299999999999999E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002  0.300000000000000E-002
  0.274000000000000E-001  0.284257845264781E-001  0.294816186617804E-001  0.305643884106756E-001  0.316713312941809E-001  0.328000000000000E-001  0.330956867340015E-001  0.334141844220795E-001  0.337548473643822E-001  0.341170115982505E-001  0.345000000000000E-001  0.342387524445487E-001  0.339878986322873E-001  0.337476703409086E-001  0.335182960330488E-001  0.333000000000000E-001  0.326518566849568E-001  0.320075400095420E-001  0.313672857841165E-001  0.307313479199165E-001  0.301000000000000E-001  0.292149425529510E-001  0.283321778647237E-001  0.274519271192086E-001  0.265744401328086E-001  0.257000000000000E-001  0.247378837893092E-001  0.237766974485535E-001  0.228165584950940E-001  0.218576049551035E-001  0.209000000000000E-001  0.197988552119805E-001  0.186981817714304E-001  0.175980681200367E-001  0.164986262369013E-001  0.154000000000000E-001  0.143197877235906E-001  0.132396556100619E-001  0.121596250218929E-001  0.110797256486204E-001
#sec(n_sec)
 -0.178659655403994E-001 -0.233818403360442E-001 -0.256779351342001E-001 -0.339184911960077E-001 -0.438487037989023E-001 -0.911386391833855E-001 -0.118485642427879E+000 -0.156968447380782E+000 -0.194878124501122E+000 -0.216704948432846E+000 -0.213931182936933E+000 -0.290925255565117E+000 -0.295944626971659E+000 -0.335490819121820E+000 -0.383318925900618E+000 -0.409739395206720E+000 -0.450319580295892E+000 -0.474433600863791E+000 -0.488298600515679E+000 -0.507275785664823E+000 -0.511684607708713E+000 -0.209180359575363E+000 -0.205164646477134E+000 -0.208562552160308E+000 -0.515858797576130E+000 -0.508551806461465E+000 -0.493693381516800E+000 -0.478855169260061E+000 -0.462409738570043E+000 -0.444800032573622E+000 -0.422842399584294E+000 -0.396440150531888E+000 -0.369163946053938E+000 -0.341380285079064E+000 -0.313452462451346E+000 -0.285476373962872E+000 -0.257837536172379E+000 -0.230725080004376E+000 -0.204852972635139E+000 -0.176500546249660E+000
