  0.618000000000000E-001 -0.117477272267569E+002 -0.593002575878175E+001 -0.163499105076703E+001  0.142246331075601E+001  0.402635050383479E+001  0.621503830836970E+001  0.804817377726019E+001  0.123153787195393E+002  0.127576342879694E+002  0.130463954786104E+002  0.132398568235556E+002  0.133627095071348E+002  0.134292799353215E+002  0.134489954649315E+002  0.134075334554002E+002  0.133674079952486E+002  0.132963357754178E+002  0.131955512990550E+002  0.130646112485576E+002  0.129004545703975E+002  0.127343171016891E+002  0.124214112969157E+002  0.123373130075310E+002  0.122413037219947E+002  0.121396836962922E+002  0.120606297464935E+002  0.119772741855999E+002  0.118941363143182E+002  0.117826190601486E+002  0.117680510741293E+002  0.116026725340070E+002  0.117848684948290E+002  0.114126692138166E+002  0.117302536238596E+002  0.113498975743480E+002  0.115700770164859E+002  0.114041455517214E+002  0.115249875638304E+002  0.114804840935680E+002  0.115156363534273E+002  0.115091070379526E+002  0.115126802199634E+002  0.114493873947467E+002  0.114715826582637E+002  0.114929852331522E+002  0.115085260346221E+002  0.115176863679458E+002  0.115201502947325E+002  0.115158248696668E+002  0.114334658721609E+002  0.114683350426487E+002  0.114996722859759E+002  0.115270930422996E+002  0.115505302163366E+002  0.115699996963509E+002  0.115856852759638E+002  0.115682965102972E+002  0.116008020379130E+002  0.116350384726817E+002  0.116689379892816E+002  0.117023982254663E+002  0.117358060649943E+002  0.117700013782005E+002  0.117810839594565E+002  0.118380017454632E+002  0.119003908135587E+002  0.119681141526686E+002  0.120411631335984E+002  0.121572753829941E+002  0.125402646958702E+002  0.128040062530066E+002  0.132170358003003E+002  0.135798962565116E+002  0.139146872823942E+002  0.142890843028159E+002  0.147611024369409E+002  0.158598452967333E+002  0.163749789111859E+002  0.163651793170565E+002  0.163855925676646E+002  0.163761081014346E+002  0.157758418326671E+002  0.156210617951286E+002  0.153383869282036E+002  0.150104675199746E+002  0.146161786023627E+002  0.134017037351142E+002  0.128042931390421E+002  0.123318272378044E+002  0.117126312246079E+002  0.110113531424366E+002
  0.620000000000000E-001 -0.117420783445307E+002 -0.592299388108026E+001 -0.163060130663335E+001  0.142669757943342E+001  0.403116858927329E+001  0.621956979098691E+001  0.805222954549370E+001  0.123173591550263E+002  0.127595898761890E+002  0.130482608993223E+002  0.132416478052637E+002  0.133644414143861E+002  0.134309666790429E+002  0.134506491472533E+002  0.134091825882937E+002  0.133690428277893E+002  0.132979653451215E+002  0.131971857191138E+002  0.130662631825761E+002  0.129021427327203E+002  0.127356408021650E+002  0.124228504651271E+002  0.123387328717286E+002  0.122427014910002E+002  0.121408665514552E+002  0.120617603343694E+002  0.119783572398452E+002  0.118951391213437E+002  0.117837011998422E+002  0.117686568171020E+002  0.116037561594455E+002  0.117853607816262E+002  0.114135286147966E+002  0.117309029347222E+002  0.113504764476219E+002  0.115707854544239E+002  0.114046945790250E+002  0.115255931211215E+002  0.114810212935082E+002  0.115161735823203E+002  0.115096148729518E+002  0.115131730967176E+002  0.114499265295482E+002  0.114721469487387E+002  0.114935363714893E+002  0.115090658973008E+002  0.115182168541067E+002  0.115206736076479E+002  0.115163436772867E+002  0.114340834512344E+002  0.114689609339903E+002  0.115003114901583E+002  0.115277521378179E+002  0.115512177821418E+002  0.115707269023549E+002  0.115864667124389E+002  0.115691902271177E+002  0.116019719777438E+002  0.116363690178103E+002  0.116704825631402E+002  0.117042215853765E+002  0.117379868997044E+002  0.117726339850417E+002  0.117843119042226E+002  0.118419168188593E+002  0.119051232926648E+002  0.119737775799568E+002  0.120477790755643E+002  0.121781489401845E+002  0.125635729355246E+002  0.128180927364236E+002  0.132340976776439E+002  0.135936925998897E+002  0.139292190717542E+002  0.143033117077023E+002  0.147757857191118E+002  0.158763078345201E+002  0.163847997941845E+002  0.163686127187505E+002  0.163826692602020E+002  0.163673667405591E+002  0.157673153276848E+002  0.156108544926588E+002  0.153275930120695E+002  0.150017067552058E+002  0.146045909437504E+002  0.133936895100550E+002  0.127986420219035E+002  0.123275031610760E+002  0.117090435309798E+002  0.110086407567451E+002
  0.622000000000000E-001 -0.117243056276116E+002 -0.590550053005294E+001 -0.161983744652479E+001  0.143619209631891E+001  0.404101186089549E+001  0.622841409010196E+001  0.805990317200563E+001  0.123219679859948E+002  0.127640870228876E+002  0.130525636796071E+002  0.132458017789257E+002  0.133684814852338E+002  0.134349170133894E+002  0.134545252949138E+002  0.134130173407637E+002  0.133728189776087E+002  0.133016886673870E+002  0.132008634810968E+002  0.130699065954399E+002  0.129057722012667E+002  0.127385023794978E+002  0.124257808188192E+002  0.123415674835594E+002  0.122454386713267E+002  0.121431819627315E+002  0.120639524089903E+002  0.119804378385610E+002  0.118970612905733E+002  0.117857071545093E+002  0.117698871860795E+002  0.116057066683945E+002  0.117863086041266E+002  0.114151435501767E+002  0.117319505631790E+002  0.113515919609227E+002  0.115718402638709E+002  0.114055888898070E+002  0.115264099976825E+002  0.114817121258008E+002  0.115167554364952E+002  0.115100739852960E+002  0.115135075463016E+002  0.114501909357416E+002  0.114722646309768E+002  0.114934984288739E+002  0.115088644832033E+002  0.115178438123233E+002  0.115201205759699E+002  0.115156022685255E+002  0.114332228452188E+002  0.114678941712735E+002  0.114990279068431E+002  0.115262406902713E+002  0.115494666942624E+002  0.115687232768526E+002  0.115841960643778E+002  0.115666582230562E+002  0.115982095258158E+002  0.116322147431446E+002  0.116658744029799E+002  0.116990904699145E+002  0.117322493110888E+002  0.117661880738990E+002  0.117770420020675E+002  0.118336634461713E+002  0.118957348541277E+002  0.119631311204274E+002  0.120359110639967E+002  0.121402675350736E+002  0.125238956090426E+002  0.127948523836292E+002  0.132061462085734E+002  0.135712252650336E+002  0.139055847286968E+002  0.142802051195997E+002  0.147520838968001E+002  0.158502660609023E+002  0.163703501869749E+002  0.163658925772819E+002  0.163919588534444E+002  0.163883118445710E+002  0.157870217428857E+002  0.156348099340857E+002  0.153539243499871E+002  0.150241624380946E+002  0.146364846870762E+002  0.134178256661800E+002  0.128172474424108E+002  0.123433571949388E+002  0.117238745435285E+002  0.110214400956338E+002
  0.624000000000000E-001 -0.116964683693460E+002 -0.587950606976325E+001 -0.160391152291101E+001  0.144989270489542E+001  0.405481733763404E+001  0.624063685604683E+001  0.807040886152058E+001  0.123289404938642E+002  0.127708805855768E+002  0.130590769081421E+002  0.132520946585492E+002  0.133745939631798E+002  0.134408733428277E+002  0.134603395322606E+002  0.134187219592863E+002  0.133783943343871E+002  0.133071398334653E+002  0.132061971659844E+002  0.130751338705165E+002  0.129109146176431E+002  0.127425586103477E+002  0.124298279513979E+002  0.123454373405530E+002  0.122491303736642E+002  0.121462934401364E+002  0.120668676258091E+002  0.119831712536520E+002  0.118995621576809E+002  0.117882389012581E+002  0.117715045365314E+002  0.116080575384431E+002  0.117874784649789E+002  0.114170610491000E+002  0.117330448834388E+002  0.113528575147531E+002  0.115728109603699E+002  0.114064262299281E+002  0.115270183112115E+002  0.114821473046943E+002  0.115169776769204E+002  0.115100951341261E+002  0.115133148545031E+002  0.114498272558960E+002  0.114715947263662E+002  0.114925793511318E+002  0.115076906725201E+002  0.115164106840093E+002  0.115184246283190E+002  0.115136414350596E+002  0.114310368178399E+002  0.114654321853248E+002  0.114962894867203E+002  0.115232273688514E+002  0.115461822554014E+002  0.115651741262936E+002  0.115803918829250E+002  0.115626149853524E+002  0.115926083315331E+002  0.116263865966611E+002  0.116598209761749E+002  0.116928298371929E+002  0.117258105929600E+002  0.117596104543196E+002  0.117703610972663E+002  0.118269395512084E+002  0.118890460844504E+002  0.119565851820862E+002  0.120296956041909E+002  0.121229315443718E+002  0.125093861566841E+002  0.127874435158808E+002  0.131981901089720E+002  0.135654132759334E+002  0.138997475296482E+002  0.142744431019634E+002  0.147455978624636E+002  0.158413540463387E+002  0.163626977067297E+002  0.163593972332897E+002  0.163867759196399E+002  0.163845484007466E+002  0.157852970436843E+002  0.156340940016588E+002  0.153541849278237E+002  0.150249182643495E+002  0.146389778975041E+002  0.134202643820407E+002  0.128194670794590E+002  0.123456492864135E+002  0.117265065202426E+002  0.110241032370408E+002
  0.626000000000000E-001 -0.116606493184005E+002 -0.584649627808738E+001 -0.158369254219592E+001  0.146722689670203E+001  0.407222806763984E+001  0.625601618281056E+001  0.808371500883258E+001  0.123385861295706E+002  0.127802125892038E+002  0.130679473229350E+002  0.132605688795590E+002  0.133827218514154E+002  0.134486934860827E+002  0.134678826641245E+002  0.134260364609991E+002  0.133854761966536E+002  0.133140066477565E+002  0.132128655590511E+002  0.130816228051785E+002  0.129172529793110E+002  0.127475540776321E+002  0.124347335053246E+002  0.123500994921955E+002  0.122535502038474E+002  0.121500032748589E+002  0.120703215595145E+002  0.119863872814887E+002  0.119024839075285E+002  0.117911640140029E+002  0.117733607296156E+002  0.116107293955756E+002  0.117887822701155E+002  0.114192019011739E+002  0.117342342782434E+002  0.113542297332594E+002  0.115738445334820E+002  0.114073134295915E+002  0.115276655651250E+002  0.114826229914401E+002  0.115172498949029E+002  0.115101876389848E+002  0.115132266870154E+002  0.114496021121826E+002  0.114711578791118E+002  0.114919755333417E+002  0.115069328334029E+002  0.115155139317736E+002  0.115174062077961E+002  0.115125208236656E+002  0.114298616883527E+002  0.114641895245552E+002  0.114950035797369E+002  0.115219248184717E+002  0.115448918797684E+002  0.115639269137041E+002  0.115792208428863E+002  0.115615567075671E+002  0.115913927940117E+002  0.116254095913886E+002  0.116591221420450E+002  0.116924524453907E+002  0.117257987901616E+002  0.117600070279797E+002  0.117712025912427E+002  0.118282587893485E+002  0.118908620402435E+002  0.119588913659640E+002  0.120324283925624E+002  0.121312345582648E+002  0.125176718649401E+002  0.127922874817986E+002  0.132035270410330E+002  0.135694748740982E+002  0.139034451657895E+002  0.142773660529740E+002  0.147475607243253E+002  0.158416456908851E+002  0.163606425292854E+002  0.163551641116862E+002  0.163807866114887E+002  0.163772082498295E+002  0.157800719937948E+002  0.156288919135675E+002  0.153493450032508E+002  0.150213385374406E+002  0.146347396501986E+002  0.134176611233877E+002  0.128178333972028E+002  0.123446105794183E+002  0.117259006553590E+002  0.110238879057450E+002
  0.628000000000000E-001 -0.116221379968848E+002 -0.581102643760276E+001 -0.156199729620285E+001  0.148591304502887E+001  0.409117527488885E+001  0.627208094234567E+001  0.809846410997593E+001  0.123501019716045E+002  0.127913313253140E+002  0.130784813547801E+002  0.132705874115636E+002  0.133922847806270E+002  0.134578520904085E+002  0.134766804204113E+002  0.134345293500582E+002  0.133936736939666E+002  0.133219338689288E+002  0.132205452838482E+002  0.130890796996251E+002  0.129245223764441E+002  0.127532810835245E+002  0.124403012714912E+002  0.123553846027005E+002  0.122585565617461E+002  0.121541992439173E+002  0.120742265422456E+002  0.119900248622302E+002  0.119057884729354E+002  0.117944895049365E+002  0.117754278979417E+002  0.116138099385353E+002  0.117902571974327E+002  0.114216732859370E+002  0.117356997954799E+002  0.113558405966379E+002  0.115752167857146E+002  0.114084834959707E+002  0.115286729214042E+002  0.114834698736589E+002  0.115179490540407E+002  0.115107516460421E+002  0.115136681297349E+002  0.114499593789168E+002  0.114714493061983E+002  0.114921791491350E+002  0.115070666037533E+002  0.115155970499255E+002  0.115174590213902E+002  0.115125648408509E+002  0.114299375803756E+002  0.114642966334058E+002  0.114951657941550E+002  0.115221664486964E+002  0.115452373235482E+002  0.115644000802499E+002  0.115798446381722E+002  0.115623539482874E+002  0.115927369931784E+002  0.116270097823381E+002  0.116609996985708E+002  0.116946201581870E+002  0.117282610875920E+002  0.117627589456075E+002  0.117742361940038E+002  0.118315526672939E+002  0.118943751464288E+002  0.119625564519016E+002  0.120361161887927E+002  0.121427125695749E+002  0.125274928247660E+002  0.127973173838609E+002  0.132089772318543E+002  0.135733798169727E+002  0.139072240718678E+002  0.142808488996189E+002  0.147511705162703E+002  0.158461374713711E+002  0.163642448330305E+002  0.163584873422885E+002  0.163842657536411E+002  0.163814150608207E+002  0.157834433342861E+002  0.156329853017374E+002  0.153541221374409E+002  0.150256988006626E+002  0.146415591638741E+002  0.134232532738425E+002  0.128223929902849E+002  0.123487268791237E+002  0.117299787262841E+002  0.110275582904265E+002
  0.630000000000000E-001 -0.115836401395728E+002 -0.577539177950404E+001 -0.154018007329734E+001  0.150485566091174E+001  0.411060482741239E+001  0.628871383880709E+001  0.811390579617054E+001  0.123628009548894E+002  0.128035931273836E+002  0.130900944763543E+002  0.132816207681980E+002  0.134027988437490E+002  0.134678983572811E+002  0.134863018875282E+002  0.134437776421671E+002  0.134025609471781E+002  0.133304843353459E+002  0.132287813497318E+002  0.130970263289882E+002  0.129322161264453E+002  0.127593132753418E+002  0.124461012043191E+002  0.123608522136491E+002  0.122637008275910E+002  0.121584849313302E+002  0.120781908454271E+002  0.119936979254885E+002  0.119091096330319E+002  0.117978230463215E+002  0.117774804011825E+002  0.116168980032071E+002  0.117917230556482E+002  0.114241494260475E+002  0.117372002512781E+002  0.113574670664880E+002  0.115766595667210E+002  0.114097120199666E+002  0.115297756077347E+002  0.114844181817060E+002  0.115187687973505E+002  0.115114444057946E+002  0.115142445837793E+002  0.114504501939155E+002  0.114718815527139E+002  0.114925056602335E+002  0.115072937735313E+002  0.115157304124093E+002  0.115175030693710E+002  0.115125229507923E+002  0.114298353746295E+002  0.114641074401054E+002  0.114948866525119E+002  0.115217912458552E+002  0.115447561557643E+002  0.115637980765798E+002  0.115791011963210E+002  0.115614499382149E+002  0.115913856888743E+002  0.116253491534701E+002  0.116589573434269E+002  0.116921119933954E+002  0.117251904822448E+002  0.117590188933416E+002  0.117697240701825E+002  0.118261442816766E+002  0.118879735409027E+002  0.119551181771921E+002  0.120277501425463E+002  0.121168329784962E+002  0.125009933439291E+002  0.127822140363449E+002  0.131917599507987E+002  0.135602599537071E+002  0.138945679131986E+002  0.142698579034937E+002  0.147418292657446E+002  0.158389881953970E+002  0.163642649435585E+002  0.163652978004901E+002  0.163968453620397E+002  0.163986091396676E+002  0.157964866394846E+002  0.156464755346633E+002  0.153671588211058E+002  0.150356191309016E+002  0.146545613330790E+002  0.134323002289606E+002  0.128287822887172E+002  0.123538148444425E+002  0.117345513938008E+002  0.110313324897017E+002
  0.632000000000000E-001 -0.115465559362046E+002 -0.574030911845119E+001 -0.151863696456461E+001  0.152389270628118E+001  0.413056090937196E+001  0.630602708491169E+001  0.813020055179279E+001  0.123770656863544E+002  0.128172946137330E+002  0.131029791027294E+002  0.132937526572534E+002  0.134142382013841E+002  0.134787024296083E+002  0.134971773243799E+002  0.134534697602250E+002  0.134117636258344E+002  0.133392353577577E+002  0.132371190135653E+002  0.131049923209250E+002  0.129398634644874E+002  0.127652594093711E+002  0.124517613208587E+002  0.123661660137252E+002  0.122686875364632E+002  0.121626295480141E+002  0.120820255629258E+002  0.119972565007916E+002  0.119123347322575E+002  0.118010745723492E+002  0.117794804433668E+002  0.116199421480560E+002  0.117931782010402E+002  0.114266115720728E+002  0.117387349025342E+002  0.113591123058954E+002  0.115781650810864E+002  0.114109969578922E+002  0.115309619847588E+002  0.114854552142015E+002  0.115196909403613E+002  0.115122455491433E+002  0.115149342991916E+002  0.114510554861924E+002  0.114724316650032E+002  0.114929412920978E+002  0.115076161671725E+002  0.115159399671820E+002  0.115175996408424E+002  0.115125061602056E+002  0.114297374365727E+002  0.114638911678894E+002  0.114945513344701E+002  0.115213378652443E+002  0.115441880791988E+002  0.115631223340167E+002  0.115783298546582E+002  0.115606102398190E+002  0.115902971477608E+002  0.116242397282618E+002  0.116578812508025E+002  0.116911402346566E+002  0.117244110545339E+002  0.117585354002550E+002  0.117696540115285E+002  0.118266077506000E+002  0.118890920130916E+002  0.119569897034749E+002  0.120304016897848E+002  0.121266671972983E+002  0.125120451010558E+002  0.127888514081045E+002  0.131995599467373E+002  0.135663041740638E+002  0.139003057179175E+002  0.142745518028273E+002  0.147452004556046E+002  0.158399449564367E+002  0.163613015034591E+002  0.163588658474185E+002  0.163877192222364E+002  0.163876377656277E+002  0.157887586860912E+002  0.156390979080708E+002  0.153606331050096E+002  0.150309938840778E+002  0.146495640368877E+002  0.134294497777457E+002  0.128271026290235E+002  0.123528521123789E+002  0.117341143206741E+002  0.110312870614354E+002
  0.634000000000000E-001 -0.115141263634315E+002 -0.570917173695884E+001 -0.149943498028601E+001  0.154106502883625E+001  0.414877212161293E+001  0.632192399811127E+001  0.814521948415530E+001  0.123906900983256E+002  0.128302006314258E+002  0.131149453810978E+002  0.133048605131364E+002  0.134245666988285E+002  0.134890402681892E+002  0.135067847381006E+002  0.134619311521069E+002  0.134197358653861E+002  0.133467709672863E+002  0.132442690134549E+002  0.131118084698068E+002  0.129464051583352E+002  0.127703395307427E+002  0.124565880722351E+002  0.123707207109151E+002  0.122729919632187E+002  0.121662299112741E+002  0.120853914938678E+002  0.120004196499963E+002  0.119152381146957E+002  0.118040604291315E+002  0.117813162057568E+002  0.116228469045111E+002  0.117945953531311E+002  0.114290358236140E+002  0.117403652829470E+002  0.113608266121223E+002  0.115798681398027E+002  0.114124834214435E+002  0.115324385381368E+002  0.114868240825673E+002  0.115210117727450E+002  0.115135023317518E+002  0.115161423736615E+002  0.114522440642030E+002  0.114736852712428E+002  0.114941538004918E+002  0.115087913332803E+002  0.115170808529664E+002  0.115187087772326E+002  0.115135857046847E+002  0.114308378653700E+002  0.114649649568053E+002  0.114955984565287E+002  0.115223578591690E+002  0.115451796952994E+002  0.115640834199314E+002  0.115792565960185E+002  0.115615180212556E+002  0.115914425563739E+002  0.116252975459370E+002  0.116588377263121E+002  0.116919721857415E+002  0.117250863370389E+002  0.117590127744885E+002  0.117699098547992E+002  0.118265613590161E+002  0.118886801328653E+002  0.119561527707358E+002  0.120291028377705E+002  0.121223358343494E+002  0.125059117053883E+002  0.127849242544213E+002  0.131945660931315E+002  0.135620985479856E+002  0.138957055654037E+002  0.142698081100406E+002  0.147398958374425E+002  0.158329436113104E+002  0.163555549083474E+002  0.163543881895858E+002  0.163845309610622E+002  0.163856887956858E+002  0.157882702547116E+002  0.156393600430699E+002  0.153615715225600E+002  0.150322237762257E+002  0.146519332321853E+002  0.134318042149838E+002  0.128291945207592E+002  0.123548899342702E+002  0.117362745632881E+002  0.110333181548859E+002
  0.636000000000000E-001 -0.114875844726618E+002 -0.568307173105188E+001 -0.148325741329477E+001  0.155570649663409E+001  0.416442214506456E+001  0.633556971069785E+001  0.815804205885569E+001  0.124026657824062E+002  0.128413014740358E+002  0.131250161440882E+002  0.133140094006823E+002  0.134328997858083E+002  0.134972338066099E+002  0.135142731539250E+002  0.134684201070034E+002  0.134257831348157E+002  0.133524449783707E+002  0.132496333803540E+002  0.131169239080104E+002  0.129513348473171E+002  0.127741712622693E+002  0.124602408793121E+002  0.123742176562363E+002  0.122763554653839E+002  0.121690879135656E+002  0.120881259629361E+002  0.120030583956494E+002  0.119177235251843E+002  0.118067151255251E+002  0.117829537321003E+002  0.116256101064289E+002  0.117959940999947E+002  0.114314700785363E+002  0.117421769099949E+002  0.113627014305533E+002  0.115819046890853E+002  0.114143114618523E+002  0.115343723708727E+002  0.114887043475230E+002  0.115229274842135E+002  0.115154235248968E+002  0.115180892234155E+002  0.114542401086226E+002  0.114758959147404E+002  0.114964046880316E+002  0.115110868416606E+002  0.115194242394221E+002  0.115211022998710E+002  0.115160306515401E+002  0.114333868938138E+002  0.114675702404294E+002  0.114982570433833E+002  0.115250648012968E+002  0.115479277557747E+002  0.115668624261674E+002  0.115820528933149E+002  0.115643429111210E+002  0.115950771757028E+002  0.116288406823530E+002  0.116622650175955E+002  0.116952421040876E+002  0.117281423532397E+002  0.117617823603025E+002  0.117723490996769E+002  0.118285175016997E+002  0.118900145181752E+002  0.119567063534418E+002  0.120287133992758E+002  0.121180027022878E+002  0.124968961370656E+002  0.127788131647121E+002  0.131856216920001E+002  0.135540704315284E+002  0.138859953785744E+002  0.142589567262552E+002  0.147269186917905E+002  0.158154084395344E+002  0.163414385124490E+002  0.163439993875155E+002  0.163784377740957E+002  0.163838564463468E+002  0.157893741987953E+002  0.156422779029715E+002  0.153656139633750E+002  0.150359571264508E+002  0.146574744857059E+002  0.134360945779618E+002  0.128323410496224E+002  0.123574247097362E+002  0.117385310328871E+002  0.110350883307610E+002
  0.638000000000000E-001 -0.114700863591936E+002 -0.566527883926747E+001 -0.147217815117313E+001  0.156590527739803E+001  0.417546903510562E+001  0.634520548966412E+001  0.816705328986627E+001  0.124114908143417E+002  0.128492436119638E+002  0.131319946702728E+002  0.133201403801813E+002  0.134383006752185E+002  0.135023928220954E+002  0.135188586156954E+002  0.134722841307738E+002  0.134293213082844E+002  0.133557291457108E+002  0.132527273690975E+002  0.131198852229508E+002  0.129542183741520E+002  0.127764176365560E+002  0.124623886763217E+002  0.123763270953707E+002  0.122784440661001E+002  0.121709035137622E+002  0.120899218697915E+002  0.120048531058122E+002  0.119194678163914E+002  0.118086540142967E+002  0.117841496157107E+002  0.116277582126123E+002  0.117970992104596E+002  0.114334516204082E+002  0.117437205831748E+002  0.113643124676324E+002  0.115837062238377E+002  0.114159563530046E+002  0.115361402861481E+002  0.114904532306607E+002  0.115247333430994E+002  0.115172601738576E+002  0.115199732351340E+002  0.114561808217546E+002  0.114780715973280E+002  0.114986461385210E+002  0.115133995078126E+002  0.115218130849005E+002  0.115235719843270E+002  0.115185855221502E+002  0.114360614739123E+002  0.114703465800028E+002  0.115011390703254E+002  0.115280561097632E+002  0.115510316149670E+002  0.115700819360259E+002  0.115853911049458E+002  0.115678230390000E+002  0.115997495437583E+002  0.116336541787212E+002  0.116672572920014E+002  0.117004492059132E+002  0.117336061399216E+002  0.117675544997686E+002  0.117785236877629E+002  0.118351461919236E+002  0.118971769983352E+002  0.119644653205832E+002  0.120370299071778E+002  0.121435695330972E+002  0.125229904724494E+002  0.127939923318599E+002  0.132037143222767E+002  0.135685463223380E+002  0.139012313234105E+002  0.142739245996753E+002  0.147424503661747E+002  0.158327200360793E+002  0.163512565922914E+002  0.163463842643614E+002  0.163731386424670E+002  0.163711256006516E+002  0.157772321179254E+002  0.156275325938521E+002  0.153495498132417E+002  0.150223816366440E+002  0.146387450219049E+002  0.134224148791387E+002  0.128220289562130E+002  0.123489344468466E+002  0.117309296062801E+002  0.110287869776752E+002
  0.640000000000000E-001 -0.114610590106602E+002 -0.565597852835285E+001 -0.146584116615698E+001  0.157198849221931E+001  0.418227705297671E+001  0.635113552642171E+001  0.817252128291838E+001  0.124174013065705E+002  0.128542663151182E+002  0.131361243227734E+002  0.133235070843593E+002  0.134410355102113E+002  0.135048086256126E+002  0.135208342418902E+002  0.134737986880213E+002  0.134306107887834E+002  0.133568585557142E+002  0.132537510364502E+002  0.131208483769775E+002  0.129551589963109E+002  0.127771357338671E+002  0.124630348647588E+002  0.123769953401474E+002  0.122791445763993E+002  0.121715373828488E+002  0.120905893875678E+002  0.120055604723933E+002  0.119201906224144E+002  0.118094882931786E+002  0.117846817810516E+002  0.116287426808757E+002  0.117976192408986E+002  0.114344245265337E+002  0.117444513439092E+002  0.113651467206012E+002  0.115845630822280E+002  0.114167741978439E+002  0.115369690966269E+002  0.114912720535904E+002  0.115255460227357E+002  0.115180637826031E+002  0.115207652397814E+002  0.114569422879521E+002  0.114788799849049E+002  0.114994372946566E+002  0.115141709061382E+002  0.115225619672722E+002  0.115242953838166E+002  0.115192802848136E+002  0.114367024954377E+002  0.114709573827707E+002  0.115017161544628E+002  0.115285954951171E+002  0.115515286754409E+002  0.115705311154456E+002  0.115857854273377E+002  0.115681470112540E+002  0.116000659610644E+002  0.116338602300073E+002  0.116673312584074E+002  0.117003603245533E+002  0.117333131781369E+002  0.117670040587844E+002  0.117776383978224E+002  0.118338573686462E+002  0.118953945411188E+002  0.119621006767930E+002  0.120340384655891E+002  0.121325996824636E+002  0.125104778722922E+002  0.127863993024311E+002  0.131942522489013E+002  0.135608512434896E+002  0.138931589305514E+002  0.142663068305594E+002  0.147353728359813E+002  0.158268948875161E+002  0.163513758172302E+002  0.163528288999602E+002  0.163860289254205E+002  0.163903883498037E+002  0.157931518014489E+002  0.156455714558687E+002  0.153686300413115E+002  0.150382918939708E+002  0.146609854369724E+002  0.134392298779400E+002  0.128349534163445E+002  0.123599394313216E+002  0.117412313897533E+002  0.110376614404889E+002
  0.642000000000000E-001 -0.114610567083424E+002 -0.565466536535894E+001 -0.146470755999669E+001  0.157342579625626E+001  0.418410496544140E+001  0.635264561601241E+001  0.817370313913196E+001  0.124196401614317E+002  0.128556712161072E+002  0.131367894732606E+002  0.133235655790128E+002  0.134406126732058E+002  0.135039677024366E+002  0.135196986484664E+002  0.134724955957082E+002  0.134291529680917E+002  0.133552891444550E+002  0.132521007400203E+002  0.131191360755319E+002  0.129533901082546E+002  0.127756729881188E+002  0.124614680427500E+002  0.123754472532920E+002  0.122776169180409E+002  0.121702171684473E+002  0.120893145141455E+002  0.120043191934887E+002  0.119190189038953E+002  0.118081834748098E+002  0.117839390793061E+002  0.116273323247167E+002  0.117969282465694E+002  0.114332334961145E+002  0.117433957239570E+002  0.113642420507899E+002  0.115833070214119E+002  0.114157301907698E+002  0.115357045334694E+002  0.114900277181720E+002  0.115241830136191E+002  0.115166336265304E+002  0.115192334269067E+002  0.114552579994525E+002  0.114769006802907E+002  0.114973221075795E+002  0.115119077871349E+002  0.115201392337022E+002  0.115217014582642E+002  0.115165038218185E+002  0.114336428835285E+002  0.114676857591929E+002  0.114982209596891E+002  0.115248659114485E+002  0.115475549843687E+002  0.115663051524542E+002  0.115813014784072E+002  0.115633587710827E+002  0.115935067691123E+002  0.116270188030175E+002  0.116601845315757E+002  0.116929034281645E+002  0.117255539506491E+002  0.117589628328316E+002  0.117692860919741E+002  0.118252929211183E+002  0.118866980346435E+002  0.119533984078277E+002  0.120255741062489E+002  0.121092747848386E+002  0.124907694127827E+002  0.127759590632111E+002  0.131833210386389E+002  0.135529898290929E+002  0.138859599879158E+002  0.142602984718615E+002  0.147304890423075E+002  0.158236003454271E+002  0.163524982611573E+002  0.163584262802348E+002  0.163959135869166E+002  0.164043483862219E+002  0.158041194472786E+002  0.156576602014350E+002  0.153811522263747E+002  0.150484093867322E+002  0.146754579595172E+002  0.134499471872501E+002  0.128430303426579E+002  0.123668097381800E+002  0.117477952472613E+002  0.110434178166270E+002
